"prefix"|"actor.id"|"folder.ref.id"|"sex"|"taker.location"|"religiousorg"|"socialorg"|"ostracized"|"otheraffiliation"|"otheraffiliationtext"|"sourcework"|"sourcefamily"|"sourcefriends"|"sourceother"|"sourceothertext"|"economicpoverty"|"economicdestroyed"|"economicacademic"|"economichealth"|"economictrauma"|"economicother"|"economic.other.text"|"neededreparations"|"needededasst"|"neededjob"|"neededrestjustice"|"neededretjustice"|"needed.other"|"needed.other.text"|"done.reconciliation.yes"|"done.reconciliation.no"|"done.reconciliation.na"|"know.perp.yes"|"know.perp.no"|"know.perp.na"|"willing.meet.perp.yes"|"willing.meet.perp.no"|"willing.meet.perp.na"|"howreconciliationff"|"howreconciliationreparations"|"howreconciliationeqrights"|"howreconciliationretjustice"|"howreconciliationpeaceprg"|"how.reconciliation.other.cb"|"howreconciliationothertext"|"govtreconstruction"|"govtjob"|"govtretjustice"|"govtgoodgov"|"govtrestjustice"|"govtforgiveregret"|"govtother"|"trc.mandate"|"trc.reparations"|"trc.ret.justice"|"trc.forgive.forget"|"trc.rest.justice"|"trc.academic.asst"|"trc.other.cb"|"trc.other.text"|"govt.other.cb"|"countyname"
"72"|"BAS"|121135|"BAS-00243"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"73"|"BAS"|321222|"BAS-00296"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|0|0|0|0|""|0|1|0|0|""|0|0|0|0|1|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"74"|"BAS"|122514|"BAS-00899"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"COUNCIL PERPETRATOR TO FIGHT NO MORE."|0|0|0|0|0|0|0|""|1|"Grand Bassa"
"75"|"BAS"|288767|"BAS-00844"|"FEMALE"|"GRAND BASSA/NUMBER 2/Senyah2"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"LIBERIANS SHOULD LOVE ONE ANOTHER"|0|0|0|0|0|0|"THE GOVERNMENT SHOULD ASSIST ALL WAR VICTIMS"|0|0|0|0|0|0|0|"N/A"|1|"Grand Bassa"
"76"|"BAS"|34284|"BAS-00056"|"FEMALE"|"GRAND BASSA/NUMBER 3/Sambli (1)"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"RESETTLEMENT"|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|"THROUGH GOD"|0|0|0|0|0|1|0|"EDUCATIONAL ASSISTANCE"|1|"Grand Bassa"
"77"|"BAS"|281510|"BAS-00724"|"FEMALE"|"GRAND BASSA/NUMBER 3"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"78"|"BAS"|13591|"BAS-00507"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|"BUSINESS LOAN"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"79"|"BAS"|129350|"BAS-00366"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|1|0|""|0|0|0|0|0|0|"FINANCIAL ASSISTANCE."|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|0|0|0|0|0|0|0|"JOB OPPORTUNITIES."|0|"Grand Bassa"
"80"|"BAS"|128009|"BAS-00221"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|0|1|0|0|""|0|0|1|1|"PETTY TRADING"|0|0|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|1|0|0|1|0|0|1|0|0|0|1|0|""|0|0|0|1|1|1|""|1|0|0|1|0|0|0|""|0|"Grand Bassa"
"81"|"BAS"|127623|"BAS-00825"|"MALE"|"GRAND BASSA/NUMBER 3/Gardour"|1|0|0|0|""|1|0|0|0|""|0|0|0|0|1|0|""|0|0|0|0|0|0|"MEDICATION"|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"82"|"BAS"|278726|"BAS-00680"|"MALE"|""|1|0|0|0|""|0|1|0|0|""|0|0|0|0|0|1|"N/A"|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"83"|"BAS"|125413|"BAS-00188"|"MALE"|"GRAND BASSA"|0|1|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"WORSHOP CONCERNING RECONCILIATION"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"84"|"BAS"|125482|"BAS-00130"|"MALE"|"GRAND BASSA/NUMBER 3/Buchanan"|0|1|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|1|0|""|0|0|1|0|0|0|""|1|0|1|0|0|0|0|""|0|"Grand Bassa"
"85"|"BAS"|122804|"BAS-00084"|"MALE"|"GRAND BASSA/NUMBER 3"|0|0|0|1|"N/A"|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"86"|"BAS"|310897|"BAS-00502"|"FEMALE"|"GRAND BASSA/NUMBER 3/Piechuezohn Community"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"87"|"BAS"|120316|"BAS-00564"|"MALE"|"GRAND BASSA/NUMBER 1/Compound No 1"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"SUPPORT TRC"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"88"|"BAS"|122294|"BAS-00149"|"FEMALE"|"GRAND BASSA/NUMBER 2"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"RESETTLEMENT ASSISTANCE"|0|0|0|0|0|0|0|""|1|"Grand Bassa"
"89"|"BAS"|125561|"BAS-00111"|"FEMALE"|"GRAND BASSA/NUMBER 2"|0|0|0|0|""|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"90"|"BAS"|125066|"BAS-00011"|"FEMALE"|"GRAND BASSA/NUMBER 3/Compound No 3"|1|0|0|0|""|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|0|0|0|0|0|0|"N/A"|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|1|0|0|0|0|"REDUCTION OF PRICES."|0|0|0|0|0|0|0|"N/A"|1|"Grand Bassa"
"91"|"BAS"|125970|"BAS-00029"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|0|0|0|1|""|0|0|0|0|"NOTHING"|0|0|0|1|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"92"|"BAS"|228147|"BAS-00490"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"93"|"BAS"|128079|"BAS-00798"|"MALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|1|0|0|0|""|0|"Grand Bassa"
"94"|"BAS"|122650|"BAS-00295"|"FEMALE"|"GRAND BASSA/NUMBER 3/Kloibli (1)"|1|0|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|0|1|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"95"|"BAS"|128084|"BAS-00879"|"MALE"|"GRAND BASSA/NUMBER 2/Senyah2"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"TRUST"|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"96"|"BAS"|116550|"BAS-00927"|"FEMALE"|"GRAND BASSA/NUMBER 3/Kpoor Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|1|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|1|0|""|1|0|0|1|0|0|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"97"|"BAS"|279224|"BAS-00737"|"FEMALE"|""|1|0|0|0|""|0|0|1|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"98"|"BAS"|299481|"BAS-00467"|"MALE"|"GRAND BASSA/NUMBER 3"|0|0|0|0|""|1|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"THROUGH PRAYER"|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"99"|"BAS"|233377|"BAS-00398"|"MALE"|"GRAND BASSA/NUMBER 3/Piechuezohn Community"|1|0|0|0|""|0|0|0|1|"N/A"|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|"N/A"|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"100"|"BAS"|122432|"BAS-00834"|"FEMALE"|"GRAND BASSA/NUMBER 3/Jozohn2"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"REPARATION"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"101"|"BAS"|34335|"BAS-00064"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|1|0|1|""|0|0|1|0|0|0|0|""|0|"Grand Bassa"
"102"|"BAS"|82328|"BAS-00472"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|1|0|""|0|"Grand Bassa"
"103"|"BAS"|268143|"BAS-00509"|"MALE"|"GRAND BASSA/NUMBER 3/Wreiken Town"|0|1|0|0|""|0|1|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|""|0|0|0|0|0|0|"RE-ESTABLISH THE VICTIMS OF WAR."|0|0|0|1|0|0|0|""|1|"Grand Bassa"
"104"|"BAS"|83261|"BAS-00089"|"MALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|0|0|0|0|"NON"|0|1|1|0|0|1|"MEDICAL ASSISTANCE"|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"RESTORATIVE JUSTICE"|0|0|0|1|0|0|""|0|0|1|0|0|0|0|""|0|"Grand Bassa"
"105"|"BAS"|122947|"BAS-00085"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"RESTORATIVE JUSTICE"|0|0|0|0|1|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"106"|"BAS"|83260|"BAS-00069"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"FOLLOW TRC RECOMMENDATION"|0|1|0|0|0|0|0|""|1|"Grand Bassa"
"107"|"BAS"|121886|"BAS-00206"|"MALE"|"SINOE/GREENVILLE"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|0|0|0|0|0|0|"MEDICAL ATTENTION"|0|1|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|0|"BUDGETS FOR VICTIMS"|0|"Grand Bassa"
"108"|"BAS"|227375|"BAS-00645"|"MALE"|"GRAND BASSA/NUMBER 1/Compound No 1"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|"MEDICAL ASSITANCE"|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0|""|0|0|0|0|0|0|"REINTRODUCE THE USE OF THE COINS"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"109"|"BAS"|266975|"BAS-00800"|"MALE"|"GRAND BASSA/NUMBER 2/Tardeh Town"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|"ASSIST  AFFECTED PERSON"|0|0|0|0|0|0|""|1|0|0|0|0|1|0|""|0|"Grand Bassa"
"110"|"BAS"|270624|"BAS-00620"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"PRAY FOR RECONCILIATION"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"111"|"BAS"|77880|"BAS-00554"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|1|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"112"|"BAS"|241217|"BAS-00422"|"MALE"|"GRAND BASSA/NUMBER 3/Barseegiah"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"113"|"BAS"|76559|"BAS-00547"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|0|0|0|0|"MEDICAL ASSISTANCE"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|"SPECIAL ATTENTION TO VICTIMS"|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"114"|"BAS"|254184|"BAS-00803"|"MALE"|"GRAND BASSA/NUMBER 3/Compound No 3"|0|0|0|1|"COMMUNITY RESIDENT"|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|1|"EDUCATIONAL ASSISTANCE"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"115"|"BAS"|123172|"BAS-00292"|"FEMALE"|"GRAND BASSA/NUMBER 3"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|0|0|1|0|0|0|""|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"116"|"BAS"|203910|"BAS-00903"|"FEMALE"|"GRAND BASSA"|0|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|1|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|""|0|0|0|0|0|0|"EDUCATIONAL ASSISTANCE"|0|0|0|0|0|1|0|""|1|"Grand Bassa"
"117"|"BAS"|121999|"BAS-00197"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|""|0|1|0|0|1|0|0|0|1|1|0|0|0|0|0|""|0|1|0|1|0|0|"EDUCATIONAL ASSISTANC"|0|0|0|1|0|0|0|""|1|"Grand Bassa"
"118"|"BAS"|280183|"BAS-00518"|"MALE"|"GRAND BASSA/NUMBER 3/Barseegiah"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"119"|"BAS"|220794|"BAS-00510"|"MALE"|"GRAND BASSA"|0|1|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|"UNDERSTAND ONE ANOTHER"|0|0|0|0|0|1|""|0|0|0|0|0|0|0|"ENCOURAGE RECONCILIATION AMONG LIBERIANS."|0|"Grand Bassa"
"120"|"BAS"|30027|"BAS-00078"|"MALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"N/A"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"121"|"BAS"|25651|"BAS-00678"|"MALE"|"GRAND BASSA/NUMBER 2/Senyah2"|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"122"|"BAS"|223250|"BAS-00636"|"FEMALE"|"GRAND BASSA/NUMBER 3"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"123"|"BAS"|81914|"BAS-00317"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|"DESTRUCTION OF PROPERTY"|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|"THROUGH SAYING THE TRHTH."|0|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"124"|"BAS"|279801|"BAS-00743"|"MALE"|""|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"125"|"BAS"|222449|"BAS-00699"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|"RESTORATIVE JUSTICE"|0|0|0|0|0|0|"CONTROL THE PRICE OF GOODS."|0|0|0|0|0|0|0|"RECALL ALL LIBERIANS."|1|"Grand Bassa"
"126"|"BAS"|227635|"BAS-00501"|"FEMALE"|"GRAND BASSA/NUMBER 3/Piechuezohn Community"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"127"|"BAS"|104504|"BAS-00005"|"FEMALE"|"GRAND BASSA/NUMBER 4"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|0|0|""|0|"Grand Bassa"
"128"|"BAS"|123581|"BAS-00145"|"MALE"|"GRAND BASSA/NUMBER 3"|0|1|0|0|""|0|1|0|0|""|0|0|0|0|1|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|0|0|0|"REPARATION"|0|0|0|0|0|0|0|""|1|"Grand Bassa"
"129"|"BAS"|77223|"BAS-00543"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"130"|"BAS"|278889|"BAS-00791"|"MALE"|"GRAND BASSA/NUMBER 4"|0|1|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|"MEDICAL ASSISTANCE"|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"131"|"BAS"|270975|"BAS-00845"|"MALE"|"GRAND BASSA/NUMBER 2/Senyah2"|0|0|0|0|"CHRISTIAN"|0|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|"MEDICAL ASSISTANCE AND REBUILD HER HOME"|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|"LOVING ONE ANOTHER"|0|0|0|0|0|0|"ASSIST WAR VICTOMS (RAPARATIONS)"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"132"|"BAS"|125968|"BAS-00103"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|0|0|0|1|"TRADER"|0|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|"GOOD GOVERNANCE"|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"133"|"BAS"|122612|"BAS-00077"|"FEMALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|0|""|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|""|0|0|0|0|0|1|0|""|0|"Grand Bassa"
"134"|"BAS"|280644|"BAS-00895"|"MALE"|"GRAND BASSA/NUMBER 3/Buchanan"|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"135"|"BAS"|240179|"BAS-00639"|"MALE"|""|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|0|0|1|0|0|"REPARATION"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"136"|"BAS"|284566|"BAS-00002"|"MALE"|""|1|0|0|0|""|0|0|0|1|"N/A"|0|0|0|0|0|1|"N/A"|0|0|0|0|0|0|"N/A"|0|0|1|0|0|1|0|0|1|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"137"|"BAS"|84368|"BAS-00302"|"FEMALE"|"GRAND BASSA"|1|1|0|0|""|1|0|0|0|""|1|1|0|0|0|0|""|1|0|0|0|0|0|""|1|0|0|1|0|0|1|0|0|1|0|0|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|0|""|0|"Grand Bassa"
"138"|"BAS"|278451|"BAS-00705"|"FEMALE"|""|1|0|0|0|""|1|0|0|0|""|1|0|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|1|0|0|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"139"|"BAS"|278894|"BAS-00846"|"FEMALE"|""|1|0|0|0|""|1|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|0|0|0|0|1|0|"FOR PERPETRATORS."|0|0|0|0|0|0|"FOR YOUTH"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"140"|"BAS"|78015|"BAS-00326"|"MALE"|"GRAND BASSA"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|""|0|0|1|0|0|0|""|0|0|1|0|0|0|0|""|0|"Grand Bassa"
"141"|"BAS"|122858|"BAS-00813"|"FEMALE"|"GRAND BASSA/NUMBER 2/Tardeh Town"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
"142"|"BAS"|176364|"BAS-00591"|"MALE"|"GRAND BASSA/NUMBER 3"|0|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|0|0|1|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|1|1|0|0|0|0|""|1|0|0|0|0|1|0|""|0|"Grand Bassa"
"143"|"BAS"|78131|"BAS-00452"|"FEMALE"|"GRAND BASSA"|0|0|0|0|""|0|0|0|1|"STUDENT"|0|0|1|0|0|0|""|0|1|0|0|0|0|""|0|1|0|0|0|1|1|0|0|1|0|0|0|0|0|""|0|0|0|0|0|0|"SUPPORT THE TRC"|1|0|0|0|0|0|0|""|1|"Grand Bassa"
"144"|"BAS"|119967|"BAS-00162"|"FEMALE"|"GRAND BASSA"|1|0|0|0|""|1|0|0|0|""|0|1|0|0|0|0|""|1|0|0|0|0|0|""|0|1|0|1|0|0|0|1|0|1|0|0|0|0|0|""|0|0|0|1|0|0|""|1|0|0|0|0|0|0|""|0|"Grand Bassa"
